id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
un-sc-sanctions.6908011,un-sc-sanctions,individual,"MATHIEU, CHUI NGUDJOLO","MATHIEU, CHUI",NGUDJOLO,,,,,DRC (CDi.020),,"Arrested by MONUC in Bunia in October 2003. Surrendered by the Government of the DRC to the International Criminal Court on 7 February 2008. Acquitted of all charges by the ICC in December 2012, and the verdict was upheld by the Appeals Chamber on 27 February 2015. Ngudjolo filed a claim for asylum in the Netherlands, but was denied. He was deported to the DRC on 11 May 2015. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5776118",,,2005-11-01,2016-10-13,2018-01-13T13:41:01.833545
un-sc-sanctions.690798,un-sc-sanctions,individual,JÚLIO NHATE,JÚLIO,NHATE,,,,,GB (GBi.010),Lieutenant-colonel,"Nhate was listed on 18 Jul. 2012 pursuant to paragraph 4 of resolution
            2048 (2012) as “Member of the ""Military Command"" which has assumed responsibility for
            the coup d'état of 12 April 2012. A loyal ally of António Injai, Lt.Col. Júlio Nhate has
            the material responsibility for the 12 April 2012 coup, having conducted the military
            operation.”  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5782454",,,2012-07-18,,2018-01-13T13:41:01.860092
un-sc-sanctions.6908012,un-sc-sanctions,individual,FLORIBERT NGABU NJABU,FLORIBERT NGABU,NJABU,,,,,DRC (CDi.021),,"Under house arrest in Kinshasa since March 2005 for FNI involvement in
            human rights abuses. Transferred to The Hague on 27 March 2011 to testify in the ICC
            Germain Katanga and Mathieu Ngudjolo trials. Applied for asylum in the Netherlands in
            May 2011. In October 2012, a Dutch court denied his asylum claim. In July 2014, he was
            deported from the Netherlands to DRC, where he was placed under arrest. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5776373",,,2005-11-01,2016-10-13,2018-01-13T13:41:01.880914
un-sc-sanctions.6908013,un-sc-sanctions,individual,LAURENT NKUNDA,LAURENT,NKUNDA,,,,,DRC (CDi.022),,"Former RCD-G General. Founder, National Congress for the People’s
            Defense, 2006; Senior Officer, Rally for Congolese Democracy-Goma (RCD-G), 1998-2006;
            Officer Rwandan Patriotic Front (RPF), 1992-1998. Laurent Nkunda was arrested by Rwandan
            authorities in Rwanda in January 2009 and replaced as the commander of the CNDP. Since
            then, he has been under house arrest in Kigali, Rwanda. DRC Government’s request to
            extradite Nkunda for crimes committed in eastern DRC has been refused by Rwanda. In
            2010, Nkunda’s appeal for illegal detention was rejected by Rwandan court in Gisenyi,
            ruling that the matter should be examined by a military court. Nkunda’s lawyers appealed
            with the Rwandan Military Court. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5270703",,,2005-11-01,,2018-01-13T13:41:01.922933
un-sc-sanctions.111068,un-sc-sanctions,individual,حمد الله نعمانى,HAMDULLAH,NOMANI,,,,Maulavi,Taliban (TAi.044),Minister of Higher Education under the Taliban regime,"Member of the Taliban Supreme Council. Believed to be in
            Afghanistan/Pakistan border area. Review pursuant to Security Council resolution 1822
            (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427408",,,2001-02-23,2003-09-03,2018-01-13T13:41:01.960241
un-sc-sanctions.111180,un-sc-sanctions,individual,محمد علیم نورانی,MOHAMMAD,ALEEM,NOORANI,,,Mufti,Taliban (TAi.138),"First Secretary, Taliban Consulate General, Karachi,
            Pakistan","Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4665686",,,2001-01-25,2003-09-03,2018-01-13T13:41:01.995678
un-sc-sanctions.6908450,un-sc-sanctions,individual,عبد البصیر نورزی,ABDUL BASIR,NOORZAI,,,,Haji,Taliban (TAi.173),,"Owner of Haji Basir and Zarjmil Company Hawala (TAe.014), which provides
            financial services to Taliban in the region. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5858164",,,2015-03-27,,2018-01-13T13:41:02.021229
un-sc-sanctions.2975590,un-sc-sanctions,individual,مالک نورزى,MALIK,NOORZAI,,,,Haji,Taliban (TAi.154),,"Taliban financier. Owns businesses in Japan and frequently travels to
            Dubai, United Arab Emirates, and Japan. As of 2009, facilitated Taliban activities,
            including through recruitment and the provision of logistical support. Believed to be in
            the Afghanistan/Pakistan border area. Belongs to Noorzai tribe. Brother of Faizullah
            Khan Noorzai (TAi.153). Father’s name is Haji Akhtar Muhammad. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4670985",,,2011-10-04,2011-11-29,2018-01-13T13:41:02.056733
un-sc-sanctions.6908014,un-sc-sanctions,individual,FELICIEN NSANZUBUKIRE,FELICIEN,NSANZUBUKIRE,,,,,DRC (CDi.023),FDLR-FOCA Subsector Commander,INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5269078,,,2010-12-01,2016-10-13,2018-01-13T13:41:02.086547
un-sc-sanctions.6908015,un-sc-sanctions,individual,PACIFIQUE NTAWUNGUKA,PACIFIQUE,NTAWUNGUKA,,,,,DRC (CDi.024),FDLR-FOCA “SONOKI” Sector Commander,Received military training in Egypt.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5269021,,,2009-03-03,2016-10-13,2018-01-13T13:41:02.112118
un-sc-sanctions.110948,un-sc-sanctions,individual,نور الله نوری,NURULLAH,NURI,,,,Maulavi,Taliban (TAi.089),Governor of Balkh Province under the Taliban Regime,Belongs to Tokhi tribe. Review pursuant to Security Council resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427439,,,2001-01-25,2003-09-03,2018-01-13T13:41:02.158783
un-sc-sanctions.6908016,un-sc-sanctions,individual,JAMES NYAKUNI,JAMES,NYAKUNI,,,,,DRC (CDi.025),,INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5776374,,,2005-11-01,,2018-01-13T13:41:02.182956
un-sc-sanctions.110961,un-sc-sanctions,individual,عبدالمنان نیازی,ABDUL MANAN,NYAZI,,,,Mullah,Taliban (TAi.097),Governor of Kabul Province under the Taliban regime,"Taliban member responsible for Herat, Farah and Nimroz provinces as at
            mid-2013. Member of the Taliban Supreme Council and Quetta Shura. Believed to be in
            Afghanistan/Pakistan border area. Belongs to Achekzai tribe. Involved in transporting
            suicide bombers to Afghanistan. Review pursuant to Security Council resolution 1822
            (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427440",,,2001-01-25,2003-09-03,2018-01-13T13:41:02.213876
un-sc-sanctions.6908017,un-sc-sanctions,individual,STANISLAS NZEYIMANA,STANISLAS,NZEYIMANA,,,,,DRC (CDi.026),Former FDLR-FOCA Deputy Commander,"Disappeared while in Tanzania in early 2013. Whereabouts unknown as of
            June 2016. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5275373",,,2009-03-03,2016-10-13,2018-01-13T13:41:02.238246
un-sc-sanctions.3013137,un-sc-sanctions,individual,احمد شاه نورزی عبیدالله,AHMED SHAH,NOORZAI,OBAIDULLAH,,,Mullah,Taliban (TAi.166),,"Owns and operates the Roshan Money Exchange (TAe.011). Provided financial
            services to Ghul Agha Ishakzai (TAi.147) and other Taliban in Helmand Province.
            Alternative title is Maulavi. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5278407",,,2013-02-26,2014-02-11,2018-01-13T13:41:02.267643
un-sc-sanctions.6908041,un-sc-sanctions,individual,HASSAN MAHAT OMAR,HASSAN,MAHAT,OMAR,,,,Somalia (SOi.009),,INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5774975,,,2011-07-28,,2018-01-13T13:41:02.291883
un-sc-sanctions.110947,un-sc-sanctions,individual,عبدالجبار عمری,ABDUL JABBAR,OMARI,,,,Maulavi,Taliban (TAi.088),Governor of Baghlan Province under the Taliban regime,"Belongs to Hottak tribe. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427437",,,2001-02-23,2003-09-03,2018-01-13T13:41:02.317092
un-sc-sanctions.111067,un-sc-sanctions,individual,محمد ابراهیم عمری,MOHAMMAD IBRAHIM,OMARI,,,,Alhaj,Taliban (TAi.042),"Deputy Minister of Frontier Affairs under the Taliban
            regime","Brother of Jalaluddin Haqqani (TAi.040) Believed to be in
            Afghanistan/Pakistan border area. Review pursuant to Security Council resolution 1822
            (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1428541",,,2001-02-23,2003-09-03,2018-01-13T13:41:02.332937
un-sc-sanctions.3012888,un-sc-sanctions,individual,عبد الرحمن ولد العامر,ABDERRAHMANE,OULD EL AMAR,,,,,Al-Qaida (QDi.314),,"Leader of the Mouvement pour l’Unification et le Jihad en Afrique de
            l’Ouest (MUJAO) (QDe.134). Member of The Organization of Al-Qaida in the Islamic Maghreb
            (QDe.014). Arrested in April 2005 in Mauritania, escaped from Nouakchott jail on 26 Apr.
            2006. Re-arrested in Sep. 2008 in Mali and released on 15 Apr. 2009. Associated with
            Mokhtar Belmokhtar (QDi.136). Father’s name is Leewemere. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5278298",,,2013-02-22,,2018-01-13T13:41:02.368479
un-sc-sanctions.3013119,un-sc-sanctions,individual,حماده ولد محمد الخيري,HAMADA,OULD MOHAMED EL KHAIRY,,,,,Al-Qaida (QDi.315),,"Leader of the Mouvement pour l’Unification et le Jihad en Afrique de
            l’Ouest (MUJAO) (QDe.134). Has provided logistical support to the Sahelian group Al
            Moulathamine, linked with the Organization of Al-Qaida in the Islamic Maghreb (QDe.014).
            International arrest warrant issued by Mauritania. Mother’s name is Tijal Bint Mohamed
            Dadda. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5278393",,,2013-02-22,,2018-01-13T13:41:02.405968
un-sc-sanctions.2974555,un-sc-sanctions,individual,عبد الرحمن ولد محمد الحسين ولد محمد سليم,ABD AL-RAHMAN,OULD MUHAMMAD AL-HUSAYN,OULD MUHAMMAD SALIM,,,,Al-Qaida (QDi.298),,"Pakistan-based senior Al-Qaida (QDe.004) leader also associated with The
            Organization of Al-Qaida in the Islamic Maghreb (QDe.014). Wanted by Mauritanian
            authorities. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4555823",,,2011-09-15,,2018-01-13T13:41:02.434478
un-sc-sanctions.6908453,un-sc-sanctions,individual,علي بن الطاھر بن الفالح العوني الحرزي,ALI,BEN TAHER,BEN FALEH,,,,Al-Qaida (QDi.353),,"Physical description: eye colour: brown; height: 171cm. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. Previous occupation:  trading agent. A member of Ansar al-Shari’a in Tunisia (QDe.143), active in recruitment of foreign terrorist fighters and arms smuggling. Detained and sentenced to 30 months imprisonment for planning terrorist acts in 2005 in Tunisia. Planned and perpetrated the attack against the Consulate of the United States in Benghazi, Libya on 11 Sep. 2012. Arrest warrant issued by the Tunisian National Guard (as at Mar. 2015). Father’s name is  Taher Ouni Harzi, mother’s name is Borkana Bedairia. Reportedly killed in an airstrike in Mosul, Iraq, in Jun. 2015.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5860630",,,2015-04-10,2016-09-14,2018-01-13T13:41:02.469323
un-sc-sanctions.6908454,un-sc-sanctions,individual,طارق بن الطاھر بن الفالح العوني الحرزي,TARAK,BEN TAHER,BEN FALEH,,,,Al-Qaida (QDi.354),,"Physical description: eye colour: brown; height: 172cm. Photo available for inclusion in the INTERPOL-UN Security Council Special Notice. Previous occupation:  worker. A dangerous and active member of Al Qaida in Iraq (QDe.115) in 2004, also active in facilitating and hosting members of Ansar al-Shari’a in Tunisia (QDe.143) in Syria. Sentenced, in absentia, on 30 October 2007, to 24 years imprisonment for terrorist activities by the Appeals Court of Tunis. Father’s name is Taher Ouni Harzi, mother’s name is Borkana Bedairia. Reportedly killed in Syria in Jun. 2015.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5860633",,,2015-04-10,2016-09-14,2018-01-13T13:41:02.492070
un-sc-sanctions.6908018,un-sc-sanctions,individual,DIEUDONNÉ OZIA MAZIO,DIEUDONNÉ,OZIA MAZIO,,,,,DRC (CDi.027),,"While president of the Fédération des entreprises congolaises (FEC) in
            Aru territory, Dieudonné Ozia Mazio is believed to have died in Ariwara on 23 September
            2008. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5275495",,,2005-11-01,,2018-01-13T13:41:02.515475
un-sc-sanctions.111075,un-sc-sanctions,individual,شیر محمد عباس استانکزی پادشاه خان,SHER MOHAMMAD ABBAS,STANEKZAI,PADSHAH KHAN,,,Maulavi,Taliban (TAi.067),"Deputy Minister of Public Health under the Taliban
            regime",Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council resolution 1822 (2008) was concluded on 29 Jul. 2010. Picture available for inclusion in the INTERPOL-UN Security Council Special Notice.  INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427421,,,2001-01-25,2003-09-03,2018-01-13T13:41:02.535252
un-sc-sanctions.2812923,un-sc-sanctions,individual,DINNO AMOR ROSALEJOS PAREJA,DINNO AMOR,ROSALEJOS,PAREJA,,,,Al-Qaida (QDi.242),,"Member of the Rajah Solaiman Movement (QDe.128). Father's name is
            Amorsolo Jarabata Pareja. Mother's name is Leonila Cambaya Rosalejos. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 13 May 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1523971",,,2008-06-04,2009-06-03,2018-01-13T13:41:02.559149
un-sc-sanctions.2971762,un-sc-sanctions,individual,UMAR PATEK,UMAR,PATEK,,,,,Al-Qaida (QDi.294),,Senior member of Jemaah Islamiyah (QDe.092) involved in planning and funding multiple terrorist attacks in the Philippines and Indonesia. Provided training to Abu Sayyaf Group (QDe.001). Convicted for his role in the 2002 Bali bombings and sentenced to 20 years in prison in Jun. 2012.  Remains in custody in Indonesia as at May 2015 Photos included in INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4173385,,,2011-07-19,2012-02-23,2018-01-13T13:41:02.583650
