id,source,type,leader_name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-cia-world-leaders.5ba7ea4b2c79a159a0cae6b6593612db6ae4b021,us-cia-world-leaders,individual,Alfred NGARO,,,,,,,New Zealand,Min. for the Community & Voluntary Sector,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:58.945759
us-cia-world-leaders.d21933be5355c4a573472dca6f7e70f8c6763a28,us-cia-world-leaders,individual,Maggie BARRY,,,,,,,New Zealand,Min. of Conservation,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:58.970456
us-cia-world-leaders.5955716f4d8e24af07730bd610226d0accfdaaad,us-cia-world-leaders,individual,Louise UPSTON,,,,,,,New Zealand,Min. of Corrections,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.017710
us-cia-world-leaders.21f2c71dbb300dd760f3dbb50a1e978735bf143f,us-cia-world-leaders,individual,Amy ADAMS,,,,,,,New Zealand,Min. for Courts,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.039986
us-cia-world-leaders.a333e11bfd5067ac84a55155f1ca9d8b4cdc410d,us-cia-world-leaders,individual,Nicky WAGNER,,,,,,,New Zealand,Min. of Customs,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.058728
us-cia-world-leaders.ca6b92f34c07563503593c712c309376d7fa8f5f,us-cia-world-leaders,individual,Gerard Anthony BROWNLEE,,,,,,,New Zealand,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.079311
us-cia-world-leaders.05e159bd6c943dc896844e83aeb103bea465571b,us-cia-world-leaders,individual,Nicky WAGNER,,,,,,,New Zealand,Min. for Disability Issues,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.095783
us-cia-world-leaders.18a1393c3b32235f6ac7dcfa63375e8d59d55359,us-cia-world-leaders,individual,Simon BRIDGES,,,,,,,New Zealand,Min. for Economic Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.110079
us-cia-world-leaders.6a93e00cbafd806118a4bc1e796435d41041050c,us-cia-world-leaders,individual,Hekia PARATA,,,,,,,New Zealand,Min. of Education,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.124579
us-cia-world-leaders.98d566b52c0146e2540d8e0e22b01458a7f0450e,us-cia-world-leaders,individual,Judith COLLINS,,,,,,,New Zealand,Min. of Energy & Resources,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.136720
us-cia-world-leaders.2050fa64924653d7b95560f99545f1eccb6ff1eb,us-cia-world-leaders,individual,Nick SMITH,,,,,,,New Zealand,Min. for the Environment,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.149058
us-cia-world-leaders.00b9f057b02505ed11f0d7748d0ee36b39a5d73e,us-cia-world-leaders,individual,Judith COLLINS,,,,,,,New Zealand,Min. for Ethnic Communities,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.159095
us-cia-world-leaders.f05c978e5df958e0342e058ae8403caf0b61819e,us-cia-world-leaders,individual,Steven JOYCE,,,,,,,New Zealand,Min. of Finance,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.176791
us-cia-world-leaders.d87fca1937e1aa993e77109a4997331661e8b8dd,us-cia-world-leaders,individual,David BENNETT,,,,,,,New Zealand,Min. for Food Safety,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.194816
us-cia-world-leaders.e0d3355ce0c5a5e42bb885836866d4dc6a1dd71d,us-cia-world-leaders,individual,Murray Stuart MCCULLY,,,,,,,New Zealand,Min. of Foreign Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.208157
us-cia-world-leaders.b69600ca3c82f6872df20f4ba8ac94357b0c8c8d,us-cia-world-leaders,individual,"Jonathan David COLEMAN , Dr.",,,,,,,New Zealand,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.225474
us-cia-world-leaders.2c0098b2040323768545850cd92cbac723cd96a6,us-cia-world-leaders,individual,Michael WOODHOUSE,,,,,,,New Zealand,Min. of Immigration,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.238367
us-cia-world-leaders.f4e2c881cf7a243b42456b5cdf787a32b84c3072,us-cia-world-leaders,individual,Steven JOYCE,,,,,,,New Zealand,Min. of Infrastructure,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.250794
us-cia-world-leaders.7925a62a6ae85b72a77749d03dc9961bfbb7b305,us-cia-world-leaders,individual,Peter DUNNE,,,,,,,New Zealand,Min. of Internal Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.267649
us-cia-world-leaders.d7099e314e6c9407acd89a8961fc886071f58f38,us-cia-world-leaders,individual,Amy ADAMS,,,,,,,New Zealand,Min. of Justice,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.283658
us-cia-world-leaders.b4860c0d2f7a54c44c400a448605c577f8e0f366,us-cia-world-leaders,individual,Mark MITCHELL,,,,,,,New Zealand,Min. for Land Information,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.299528
us-cia-world-leaders.cf8611d41ca4513e94ee3bdb16d22f0bed625532,us-cia-world-leaders,individual,Anne TOLLEY,,,,,,,New Zealand,Min. of Local Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.316493
us-cia-world-leaders.ea0f382ef25b77e39bc40fbcfe1a21483792815e,us-cia-world-leaders,individual,To Ururoa FLAVELL,,,,,,,New Zealand,Min. of Maori Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.335487
us-cia-world-leaders.10b56b725598b7089aa29ecb67db19a85bf6cc13,us-cia-world-leaders,individual,Simon William ENGLISH,,,,,,,New Zealand,Min. for National Security & Intelligence,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.357285
us-cia-world-leaders.28ae0615de9d42fbe12264697da8fb369f350f60,us-cia-world-leaders,individual,Alfred NGARO,,,,,,,New Zealand,Min. of Pacific Peoples,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.373642
us-cia-world-leaders.57c5c572bb593953b165b251e4855d840b6b91ba,us-cia-world-leaders,individual,Paula BENNETT,,,,,,,New Zealand,Min. of Police,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.384958
us-cia-world-leaders.f32cef59b179af53186fc884802746833a418204,us-cia-world-leaders,individual,Nathan GUY,,,,,,,New Zealand,Min. for Primary Industries,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.396751
us-cia-world-leaders.aa0014f17b0e98ce8bd773ff269093420836dd41,us-cia-world-leaders,individual,Nathan GUY,,,,,,,New Zealand,Min. for Racing,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.410101
us-cia-world-leaders.9b5dcae6f9b43d6f206694ff173158b1e0b4170c,us-cia-world-leaders,individual,Paul GOLDSMITH,,,,,,,New Zealand,Min. for Regulatory Reform,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.424603
us-cia-world-leaders.1611fea9692e32461f9b5ffd98da1551fdca1ba1,us-cia-world-leaders,individual,Judith COLLINS,,,,,,,New Zealand,Min. of Revenue,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.436180
us-cia-world-leaders.0513da3d2198aceb13c9fd9812124ad843a6cdfc,us-cia-world-leaders,individual,Paul GOLDSMITH,,,,,,,New Zealand,Min. of Science & Innovation,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.460944
us-cia-world-leaders.b266fcdbc2b3accb2ba785b070110e59a64b6a89,us-cia-world-leaders,individual,Maggie BARRY,,,,,,,New Zealand,Min. for Senior Citizens,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.475871
us-cia-world-leaders.55a7b26572f61e5ff3ddfec3da9a3d5ba6db3537,us-cia-world-leaders,individual,Jacqui DEAN,,,,,,,New Zealand,Min. for Small Business,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.489037
us-cia-world-leaders.d309ce97831690738570c72951b4f95a45d6b619,us-cia-world-leaders,individual,Anne TOLLEY,,,,,,,New Zealand,Min. for Social Development,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.504995
us-cia-world-leaders.63011ffa838a630c40b4e7961ba5afd7ffa02b6b,us-cia-world-leaders,individual,Amy ADAMS,,,,,,,New Zealand,Min. for Social Housing,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.521120
us-cia-world-leaders.9604598f8398efdd235a0909864814b66c1d9271,us-cia-world-leaders,individual,Amy ADAMS,,,,,,,New Zealand,Min. for Social Investment,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.535916
us-cia-world-leaders.9b2161acc2f14b9e9a15d0c5d98b7fd8fbb848b1,us-cia-world-leaders,individual,"Jonathan David COLEMAN , Dr.",,,,,,,New Zealand,Min. of Sport & Recreation,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.549052
us-cia-world-leaders.2ade83c87bec0463c272f17aea63f9bec7af3b05,us-cia-world-leaders,individual,Paula BENNETT,,,,,,,New Zealand,Min. of State Services,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.561568
us-cia-world-leaders.ee5ec03327ce6406caf06e37e518fabccaacb777,us-cia-world-leaders,individual,Todd MCCLAY,,,,,,,New Zealand,Min. for State-Owned Enterprises,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.577795
us-cia-world-leaders.5141fe4600e3d76848d616cf9ecc2044a1620440,us-cia-world-leaders,individual,Mark MITCHELL,,,,,,,New Zealand,Min. of Statistics,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.591283
us-cia-world-leaders.4cd7e37a00d761f6a3ff8337153fa43feeab31fb,us-cia-world-leaders,individual,Paul GOLDSMITH,,,,,,,New Zealand,"Min. for Tertiary Education, Skills, & Employment",,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.606518
us-cia-world-leaders.538754341276a4fe68b65f4ee1023f884c6a91c9,us-cia-world-leaders,individual,Paula BENNETT,,,,,,,New Zealand,Min. of Tourism,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.623783
us-cia-world-leaders.5c619324dbedb6df375c6f95668634229dd87191,us-cia-world-leaders,individual,Todd MCCLAY,,,,,,,New Zealand,Min. of Trade,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.639192
us-cia-world-leaders.8d4abb8958bd0fe31c9657cb40ce85baac042778,us-cia-world-leaders,individual,Simon BRIDGES,,,,,,,New Zealand,Min. of Transport,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.657726
us-cia-world-leaders.6df00d4fcdffd0875e49795e2133d65d6093d0eb,us-cia-world-leaders,individual,Christopher FINLAYSON,,,,,,,New Zealand,Min. for Treaty of Waitangi Negotiations,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.669589
us-cia-world-leaders.5ee864982308957261b7be44e6870a14a4dd9bcc,us-cia-world-leaders,individual,David BENNETT,,,,,,,New Zealand,Min. of Veterans Affairs,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.695797
us-cia-world-leaders.5407e3fc4e6b96cedfd20362f32b3eeb99ae5b23,us-cia-world-leaders,individual,Te Ururoa FLAVELL,,,,,,,New Zealand,Min. for Whanau Ora,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.716284
us-cia-world-leaders.d8cae2ed108f0da91ac335e795aea87e76da269b,us-cia-world-leaders,individual,Paula BENNETT,,,,,,,New Zealand,Min. for Women,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.734372
us-cia-world-leaders.2b6377a05a883ac33ef9bd21dd0c5b884b2d5d08,us-cia-world-leaders,individual,Michael WOODHOUSE,,,,,,,New Zealand,Min. for Workplace Relations & Safety,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.794809
us-cia-world-leaders.22f4afc84e0b8b6e922444b0e8eaaba7dec0b52b,us-cia-world-leaders,individual,Nikki KAYE,,,,,,,New Zealand,Min. for Youth,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.813474
us-cia-world-leaders.a4971a40e119a2d76d36f6142e95a72359bed2d2,us-cia-world-leaders,individual,Gerald Anthony BROWNLEE,,,,,,,New Zealand,Min. Supporting Greater Christchurch Regeneration,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.830159
us-cia-world-leaders.b1fd68469bb9b0857517d078c72ef79e1ed46df0,us-cia-world-leaders,individual,Christopher FINLAYSON,,,,,,,New Zealand,Attorney Gen.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.845244
us-cia-world-leaders.6d6eaa3fb8ab9a9a3e10eb819d65d8122c8fedb6,us-cia-world-leaders,individual,Graeme WHEELER,,,,,,,New Zealand,"Governor, Reserve Bank of New Zealand",,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.865965
us-cia-world-leaders.aec216898f3ad359ec4b5954dd4054d58eafa86e,us-cia-world-leaders,individual,Michael Kenneth MOORE,,,,,,,New Zealand,Ambassador to the US,,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.886636
us-cia-world-leaders.bd30e562c37004ad60bc9d6d9580c1f7cfc56fbc,us-cia-world-leaders,individual,Gerard Jacobus VAN BOHEMEN,,,,,,,New Zealand,"Permanent Representative to the UN, New York",,https://www.cia.gov/library/publications/resources/world-leaders-1/NZ.html,,,2018-03-09,2018-03-09T16:13:59.905450
us-cia-world-leaders.0c4fd3d6ea59efa44f4cb2434b15af178ab60532,us-cia-world-leaders,individual,Daniel ORTEGA Saavedra,,,,,,,Nicaragua,Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.350135
us-cia-world-leaders.c4380dd6656d336e3963b68bd5317dbed3db0ca2,us-cia-world-leaders,individual,Moises Omar HALLESLEVENS Acevedo,,,,,,,Nicaragua,Vice Pres.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.364744
us-cia-world-leaders.d17a4ef1f522fcd5a94b61729b4fce97a333ddeb,us-cia-world-leaders,individual,Ariel BUCARDO Rocha,,,,,,,Nicaragua,Min. of Agriculture & Forestry,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.390327
us-cia-world-leaders.1ad40bd177b23b77ff7cdbfdfcbead8e24e79a67,us-cia-world-leaders,individual,Martha Elena RUIZ Sevilla,,,,,,,Nicaragua,Min. of Defense,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.406843
us-cia-world-leaders.e786e6e9e9934008bdf5387b8bd80afb52b7f224,us-cia-world-leaders,individual,Miriam RAUDEZ,,,,,,,Nicaragua,"Min. of Education, Culture, & Sports",,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.421177
us-cia-world-leaders.d544ccf6f734a24df01977633902ae79a8a05ad9,us-cia-world-leaders,individual,Juana ARGENAL,,,,,,,Nicaragua,Min. of Environment & Natural Resources,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.436167
us-cia-world-leaders.e500b833b45640e1b8a954585af7e0f2402fda38,us-cia-world-leaders,individual,Marcia RAMIREZ Mercado,,,,,,,Nicaragua,Min. of Family,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.453328
us-cia-world-leaders.1434493d723db145dd2c1ad213504cc9f4d2169c,us-cia-world-leaders,individual,Ivan ACOSTA,,,,,,,Nicaragua,Min. of Finance & Public Credit,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.468094
us-cia-world-leaders.53f541071db129ee566718bce417763e50bc2aa5,us-cia-world-leaders,individual,Samuel SANTOS Lopez,,,,,,,Nicaragua,Min. of Foreign Relations,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.482710
us-cia-world-leaders.89a1ef3f5c5c9e96cb9ab1ae0e0a5cb611dde46e,us-cia-world-leaders,individual,Ana Isabel MORALES Mazon,,,,,,,Nicaragua,Min. of Govt.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.496183
us-cia-world-leaders.030b807d02b581874142daf1fc95b4be3c9a1b2d,us-cia-world-leaders,individual,Sonia CASTRO Gonzalez,,,,,,,Nicaragua,Min. of Health,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.511583
us-cia-world-leaders.840a1b11ff2346ba0a2e6864f668fd3f5b60be12,us-cia-world-leaders,individual,Orlando SOLORZANO Delgadillo,,,,,,,Nicaragua,"Min. of Industry, Development, & Commerce",,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.523321
us-cia-world-leaders.3c560d1cc0e799ba68b5abcc2763f3b623a6f249,us-cia-world-leaders,individual,Jeannette CHAVEZ Gomez,,,,,,,Nicaragua,Min. of Labor,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.542837
us-cia-world-leaders.65d3fea066cba553829af7c7b9427c992e657346,us-cia-world-leaders,individual,Mario SALINAS,,,,,,,Nicaragua,Min. of Tourism,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.558872
us-cia-world-leaders.095beb2dfe197670a6801b875109aa50ec23961b,us-cia-world-leaders,individual,Pablo MARTINEZ,,,,,,,Nicaragua,Min. of Transportation & Infrastructure,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.579989
us-cia-world-leaders.dae6c960f3551706d7534821d0ebb016af934dae,us-cia-world-leaders,individual,Hernan ESTRADA Santamaria,,,,,,,Nicaragua,Attorney Gen.,,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.593959
us-cia-world-leaders.6f449835401b668808311b1a7493b51b56a256a0,us-cia-world-leaders,individual,Leonardo Ovidio REYES Ramirez,,,,,,,Nicaragua,"Pres., Central Bank",,https://www.cia.gov/library/publications/resources/world-leaders-1/NU.html,,,2015-04-07,2018-03-09T16:14:00.613131
